ticket_id,customer_id,agent_id,category,created_at,first_response_at,resolved_at,satisfaction_score,is_repeat
T104083,C184,A04,REFUND,2024-04-04 00:55:00,2024-04-04 02:19:00,2024-04-05 03:56:00,4.8,True
T104084,C185,A05,REFUND,2024-03-01 02:47:00,2024-03-01 03:50:00,2024-03-03 21:51:00,3.8,False
T104085,C186,A06,REFUND,2024-03-16 02:28:00,2024-03-16 02:31:00,2024-03-17 17:26:00,4.0,False
T104086,C187,A07,REFUND,2024-02-02 06:53:00,2024-02-02 07:27:00,2024-02-03 17:05:00,4.7,False
T104087,C188,A08,REFUND,2024-04-21 07:59:00,2024-04-21 08:08:00,2024-04-23 17:26:00,4.5,True
T104088,C189,A01,REFUND,2024-04-27 15:23:00,2024-04-27 15:31:00,2024-04-28 10:58:00,3.8,False
T104089,C190,A02,REFUND,2024-04-27 07:28:00,2024-04-27 08:52:00,2024-04-27 23:40:00,3.0,False
T104090,C191,A03,REFUND,2024-03-29 17:24:00,2024-03-29 18:17:00,2024-04-01 16:31:00,4.8,True
T104091,C192,A04,REFUND,2024-01-06 07:03:00,2024-01-06 08:39:00,2024-01-08 16:59:00,4.6,False
T104092,C193,A05,REFUND,2024-02-13 06:19:00,2024-02-13 06:52:00,2024-02-14 13:04:00,3.9,False
T104093,C194,A06,REFUND,2024-02-23 06:36:00,2024-02-23 08:02:00,2024-02-26 02:45:00,4.1,True
T104094,C195,A07,REFUND,2024-04-25 07:54:00,2024-04-25 09:08:00,2024-04-26 10:57:00,3.4,False
T104095,C196,A08,REFUND,2024-03-06 20:06:00,2024-03-06 21:26:00,2024-03-08 20:52:00,3.8,False
T104096,C197,A01,REFUND,2024-03-05 05:55:00,2024-03-05 07:34:00,2024-03-05 08:54:00,3.3,True
T104097,C198,A02,REFUND,2024-01-18 06:33:00,2024-01-18 07:58:00,2024-01-20 08:55:00,3.4,True
T104098,C199,A03,REFUND,2024-04-05 22:57:00,2024-04-06 00:27:00,2024-04-06 12:11:00,4.7,False
T104099,C200,A04,REFUND,2024-02-10 15:41:00,2024-02-10 17:10:00,2024-02-11 09:26:00,3.7,False
T104100,C201,A05,REFUND,2024-01-12 04:34:00,2024-01-12 05:29:00,2024-01-14 14:55:00,4.6,True
T104101,C202,A06,REFUND,2024-04-28 20:50:00,2024-04-28 22:17:00,2024-04-29 12:01:00,3.9,False
T104102,C203,A07,REFUND,2024-01-23 04:23:00,2024-01-23 06:04:00,2024-01-24 15:23:00,3.1,False
T104103,C204,A08,REFUND,2024-01-02 03:53:00,2024-01-02 05:22:00,2024-01-04 22:12:00,3.7,False
T104104,C205,A01,REFUND,2024-01-10 10:40:00,2024-01-10 11:54:00,2024-01-13 07:26:00,3.3,False
T104105,C206,A02,REFUND,2024-02-24 16:35:00,2024-02-24 16:46:00,2024-02-26 00:49:00,4.4,True
T104106,C207,A03,REFUND,2024-01-13 04:32:00,2024-01-13 05:26:00,2024-01-13 11:01:00,4.8,True
T104107,C208,A04,REFUND,2024-04-11 18:04:00,2024-04-11 18:14:00,2024-04-12 15:04:00,4.5,False
T104108,C209,A05,REFUND,2024-03-02 03:45:00,2024-03-02 04:00:00,2024-03-04 00:17:00,4.6,False
T104109,C210,A06,REFUND,2024-02-08 18:45:00,2024-02-08 19:30:00,2024-02-09 19:20:00,4.7,False
T104110,C211,A07,REFUND,2024-01-01 02:18:00,2024-01-01 03:15:00,2024-01-03 06:16:00,4.6,False
T104111,C212,A08,NEWSLETTER,2024-02-27 11:08:00,2024-02-27 12:12:00,2024-03-01 10:35:00,4.1,False
T104112,C213,A01,NEWSLETTER,2024-01-19 15:21:00,2024-01-19 17:09:00,2024-01-21 12:15:00,4.4,False
T104113,C214,A02,NEWSLETTER,2024-04-27 06:22:00,2024-04-27 07:54:00,2024-04-29 03:32:00,3.8,True
T104114,C215,A03,NEWSLETTER,2024-02-04 14:41:00,2024-02-04 15:33:00,2024-02-06 05:04:00,3.1,False
T104115,C216,A04,NEWSLETTER,2024-02-26 16:31:00,2024-02-26 17:13:00,2024-02-27 06:21:00,4.4,False
T104116,C217,A05,NEWSLETTER,2024-01-03 15:36:00,2024-01-03 17:02:00,2024-01-05 09:26:00,4.4,False
T104117,C218,A06,NEWSLETTER,2024-01-16 09:31:00,2024-01-16 10:06:00,2024-01-19 04:38:00,3.4,False
T104118,C219,A07,NEWSLETTER,2024-01-25 18:33:00,2024-01-25 20:19:00,2024-01-27 20:21:00,4.9,False
T104119,C220,A08,NEWSLETTER,2024-01-07 17:33:00,2024-01-07 19:07:00,2024-01-09 23:50:00,3.1,True
T104120,C221,A01,NEWSLETTER,2024-03-28 07:49:00,2024-03-28 09:11:00,2024-03-30 22:02:00,4.5,True
T104121,C222,A02,NEWSLETTER,2024-04-23 17:36:00,2024-04-23 18:08:00,2024-04-24 21:48:00,4.9,True
T104122,C223,A03,NEWSLETTER,2024-04-28 22:02:00,2024-04-28 23:17:00,2024-04-29 22:34:00,3.6,False
T104123,C224,A04,NEWSLETTER,2024-02-01 19:36:00,2024-02-01 21:15:00,2024-02-04 17:26:00,4.8,False
T104124,C225,A05,NEWSLETTER,2024-04-04 17:35:00,2024-04-04 17:46:00,2024-04-06 02:56:00,4.7,False
T104125,C226,A06,NEWSLETTER,2024-03-01 18:23:00,2024-03-01 18:46:00,2024-03-03 23:20:00,4.5,False
T104126,C227,A07,NEWSLETTER,2024-01-06 19:18:00,2024-01-06 20:21:00,2024-01-08 17:16:00,4.9,False
T104127,C228,A08,NEWSLETTER,2024-01-11 06:56:00,2024-01-11 07:41:00,2024-01-11 16:16:00,4.3,False
T104128,C229,A01,NEWSLETTER,2024-03-06 17:18:00,2024-03-06 18:44:00,2024-03-07 16:15:00,4.0,False
T104129,C230,A02,NEWSLETTER,2024-02-20 04:47:00,2024-02-20 05:36:00,2024-02-21 04:36:00,4.4,True
T104130,C231,A03,NEWSLETTER,2024-01-02 08:36:00,2024-01-02 10:35:00,2024-01-02 21:52:00,3.8,False
T104131,C232,A04,NEWSLETTER,2024-04-21 22:25:00,2024-04-21 23:03:00,2024-04-24 06:37:00,3.6,True
T104132,C233,A05,NEWSLETTER,2024-03-28 06:47:00,2024-03-28 07:32:00,2024-03-31 04:21:00,3.2,True
T104133,C234,A06,NEWSLETTER,2024-03-01 20:14:00,2024-03-01 20:17:00,2024-03-04 17:49:00,3.8,False
T104134,C235,A07,NEWSLETTER,2024-04-28 10:08:00,2024-04-28 10:39:00,2024-04-29 00:33:00,4.6,False
T104135,C236,A08,NEWSLETTER,2024-04-26 05:02:00,2024-04-26 05:32:00,2024-04-27 13:40:00,4.9,False
T104136,C237,A01,NEWSLETTER,2024-04-26 02:19:00,2024-04-26 03:51:00,2024-04-26 19:27:00,5.0,False
T104137,C238,A02,NEWSLETTER,2024-02-01 13:09:00,2024-02-01 13:51:00,2024-02-01 18:07:00,3.4,True
T104138,C239,A03,NEWSLETTER,2024-04-15 10:49:00,2024-04-15 11:15:00,2024-04-17 07:33:00,4.1,True
T104139,C240,A04,NEWSLETTER,2024-03-01 12:16:00,2024-03-01 12:55:00,2024-03-04 02:13:00,4.2,False
T104140,C241,A05,NEWSLETTER,2024-03-28 01:02:00,2024-03-28 02:10:00,2024-03-28 07:03:00,3.4,False
T104141,C242,A06,NEWSLETTER,2024-04-13 06:26:00,2024-04-13 08:00:00,2024-04-15 04:49:00,4.2,False
T104142,C243,A07,NEWSLETTER,2024-01-20 00:05:00,2024-01-20 02:02:00,2024-01-20 03:01:00,3.7,False
T104143,C244,A08,NEWSLETTER,2024-02-23 07:15:00,2024-02-23 07:23:00,2024-02-25 20:01:00,4.9,False
T104144,C245,A01,NEWSLETTER,2024-01-16 22:21:00,2024-01-17 00:02:00,2024-01-17 03:25:00,3.5,True
T104145,C246,A02,NEWSLETTER,2024-02-03 03:39:00,2024-02-03 04:27:00,2024-02-04 11:17:00,4.7,False
T104146,C247,A03,NEWSLETTER,2024-02-19 16:32:00,2024-02-19 18:09:00,2024-02-20 01:50:00,4.8,False
T104147,C248,A04,NEWSLETTER,2024-04-12 00:08:00,2024-04-12 00:15:00,2024-04-13 06:06:00,4.5,False
T104148,C249,A05,NEWSLETTER,2024-04-13 13:29:00,2024-04-13 14:45:00,2024-04-14 20:40:00,3.4,False
T104149,C250,A06,NEWSLETTER,2024-02-16 22:06:00,2024-02-16 23:57:00,2024-02-18 13:12:00,3.5,False
T104150,C251,A07,NEWSLETTER,2024-02-09 08:11:00,2024-02-09 08:18:00,2024-02-11 19:58:00,4.9,False
T104151,C252,A08,NEWSLETTER,2024-03-04 04:43:00,2024-03-04 06:18:00,2024-03-07 04:27:00,3.2,False
T104152,C253,A01,NEWSLETTER,2024-04-19 13:41:00,2024-04-19 13:57:00,2024-04-20 14:38:00,3.2,True
T104153,C254,A02,NEWSLETTER,2024-04-27 06:41:00,2024-04-27 08:38:00,2024-04-30 01:11:00,5.0,False
T104154,C255,A03,NEWSLETTER,2024-01-28 21:23:00,2024-01-28 22:53:00,2024-01-30 04:27:00,4.6,False
T104155,C256,A04,NEWSLETTER,2024-01-23 20:22:00,2024-01-23 22:11:00,2024-01-24 05:19:00,4.5,False
T104156,C257,A05,NEWSLETTER,2024-03-25 15:39:00,2024-03-25 17:27:00,2024-03-27 11:04:00,3.3,False
T104157,C258,A06,NEWSLETTER,2024-02-06 15:20:00,2024-02-06 15:59:00,2024-02-08 19:30:00,4.0,False
T104158,C259,A07,NEWSLETTER,2024-01-24 14:27:00,2024-01-24 15:18:00,2024-01-25 12:33:00,4.7,False
T104159,C260,A08,NEWSLETTER,2024-01-04 17:38:00,2024-01-04 19:01:00,2024-01-06 12:17:00,3.7,True
T104160,C261,A01,NEWSLETTER,2024-02-18 11:02:00,2024-02-18 11:25:00,2024-02-19 18:27:00,3.4,False
T104161,C262,A02,NEWSLETTER,2024-02-17 23:16:00,2024-02-17 23:54:00,2024-02-18 10:08:00,3.0,True
T104162,C263,A03,NEWSLETTER,2024-03-08 08:17:00,2024-03-08 08:31:00,2024-03-09 12:24:00,4.2,False
T104163,C264,A04,NEWSLETTER,2024-01-25 00:12:00,2024-01-25 01:58:00,2024-01-26 07:15:00,3.6,False
T104164,C265,A05,NEWSLETTER,2024-03-26 16:45:00,2024-03-26 17:17:00,2024-03-27 17:41:00,4.7,True
T104165,C266,A06,NEWSLETTER,2024-03-22 15:53:00,2024-03-22 16:44:00,2024-03-25 09:48:00,3.6,False
T104166,C267,A07,NEWSLETTER,2024-02-25 23:32:00,2024-02-26 00:27:00,2024-02-27 03:48:00,3.3,False
T104167,C268,A08,NEWSLETTER,2024-01-22 09:29:00,2024-01-22 10:15:00,2024-01-24 06:45:00,4.9,False
T104168,C269,A01,NEWSLETTER,2024-03-01 10:11:00,2024-03-01 11:45:00,2024-03-01 11:28:00,4.9,False
T104169,C270,A02,NEWSLETTER,2024-03-21 13:29:00,2024-03-21 15:18:00,2024-03-22 12:23:00,4.4,False
T104170,C271,A03,NEWSLETTER,2024-02-14 09:24:00,2024-02-14 10:34:00,2024-02-17 01:16:00,4.9,False
T104171,C272,A04,NEWSLETTER,2024-02-01 18:50:00,2024-02-01 20:30:00,2024-02-04 11:08:00,3.3,True
T104172,C273,A05,NEWSLETTER,2024-03-01 10:16:00,2024-03-01 10:31:00,2024-03-04 08:38:00,3.9,False
T104173,C274,A06,NEWSLETTER,2024-02-12 18:48:00,2024-02-12 20:44:00,2024-02-12 23:21:00,3.4,False
T104174,C275,A07,NEWSLETTER,2024-02-18 10:12:00,2024-02-18 10:28:00,2024-02-21 00:22:00,4.0,False
T104175,C276,A08,NEWSLETTER,2024-02-11 05:24:00,2024-02-11 05:34:00,2024-02-12 01:02:00,4.6,False
T104176,C277,A01,NEWSLETTER,2024-02-06 23:46:00,2024-02-06 23:51:00,2024-02-07 00:40:00,4.7,True
T104177,C278,A02,NEWSLETTER,2024-03-27 12:38:00,2024-03-27 13:09:00,2024-03-27 19:44:00,3.0,False
T104178,C279,A03,NEWSLETTER,2024-02-25 16:57:00,2024-02-25 18:37:00,2024-02-27 23:08:00,3.8,False
T104179,C280,A04,NEWSLETTER,2024-02-25 14:11:00,2024-02-25 14:49:00,2024-02-27 09:00:00,5.0,False
T104180,C281,A05,NEWSLETTER,2024-03-19 08:37:00,2024-03-19 10:12:00,2024-03-21 02:05:00,4.2,True
T104181,C282,A06,NEWSLETTER,2024-02-13 23:19:00,2024-02-14 00:11:00,2024-02-16 14:52:00,3.6,False
T104182,C283,A07,NEWSLETTER,2024-01-13 08:54:00,2024-01-13 09:09:00,2024-01-13 16:08:00,3.8,False
T104183,C284,A08,NEWSLETTER,2024-04-12 23:50:00,2024-04-13 00:48:00,2024-04-13 06:14:00,3.6,False
T104184,C285,A01,NEWSLETTER,2024-01-07 10:20:00,2024-01-07 10:50:00,2024-01-10 05:31:00,3.9,False
T104185,C286,A02,NEWSLETTER,2024-03-09 00:32:00,2024-03-09 01:09:00,2024-03-10 20:22:00,3.9,False
T104186,C287,A03,NEWSLETTER,2024-02-01 00:52:00,2024-02-01 01:55:00,2024-02-03 08:51:00,4.0,False
T104187,C288,A04,NEWSLETTER,2024-01-26 23:22:00,2024-01-27 00:57:00,2024-01-28 13:23:00,3.9,True
T104188,C289,A05,NEWSLETTER,2024-01-06 12:40:00,2024-01-06 13:51:00,2024-01-06 23:33:00,4.0,False
T104189,C290,A06,NEWSLETTER,2024-04-18 09:18:00,2024-04-18 09:47:00,2024-04-19 23:10:00,3.1,False
T104190,C291,A07,NEWSLETTER,2024-02-21 19:28:00,2024-02-21 20:54:00,2024-02-24 16:53:00,3.1,True
T104191,C292,A08,NEWSLETTER,2024-02-11 14:48:00,2024-02-11 16:12:00,2024-02-11 23:42:00,3.7,False
T104192,C293,A01,NEWSLETTER,2024-03-29 15:51:00,2024-03-29 16:21:00,2024-03-30 01:22:00,4.8,True
T104193,C294,A02,NEWSLETTER,2024-01-05 16:27:00,2024-01-05 18:09:00,2024-01-06 17:44:00,4.6,False
T104194,C295,A03,NEWSLETTER,2024-03-08 04:45:00,2024-03-08 06:26:00,2024-03-09 13:45:00,3.2,False
T104195,C296,A04,NEWSLETTER,2024-02-29 02:07:00,2024-02-29 03:20:00,2024-03-01 23:34:00,4.0,False
T104196,C297,A05,NEWSLETTER,2024-03-07 17:28:00,2024-03-07 18:05:00,2024-03-08 05:20:00,4.2,True
T104197,C298,A06,NEWSLETTER,2024-01-15 00:31:00,2024-01-15 01:15:00,2024-01-17 19:47:00,4.0,True
T104198,C299,A07,NEWSLETTER,2024-04-24 17:16:00,2024-04-24 18:10:00,2024-04-25 04:30:00,4.4,False
T104199,C300,A08,NEWSLETTER,2024-01-29 03:07:00,2024-01-29 03:31:00,2024-01-29 17:55:00,5.0,False
T104200,C001,A01,NEWSLETTER,2024-03-22 06:18:00,2024-03-22 06:56:00,2024-03-25 03:59:00,3.2,True
T104201,C002,A02,NEWSLETTER,2024-03-30 16:59:00,2024-03-30 17:17:00,2024-03-31 20:24:00,4.0,False
T104202,C003,A03,NEWSLETTER,2024-02-11 14:56:00,2024-02-11 15:17:00,2024-02-13 08:20:00,4.0,False
T104203,C004,A04,NEWSLETTER,2024-01-16 18:45:00,2024-01-16 20:15:00,2024-01-18 02:20:00,4.1,False
T104204,C005,A05,NEWSLETTER,2024-02-05 14:39:00,2024-02-05 14:57:00,2024-02-06 09:40:00,3.3,True
T104205,C006,A06,NEWSLETTER,2024-04-06 01:08:00,2024-04-06 02:05:00,2024-04-07 13:51:00,4.3,True
T104206,C007,A07,NEWSLETTER,2024-04-18 20:09:00,2024-04-18 21:02:00,2024-04-21 04:09:00,3.1,False
T104207,C008,A08,NEWSLETTER,2024-04-22 05:10:00,2024-04-22 05:18:00,2024-04-22 06:29:00,4.5,False
T104208,C009,A01,NEWSLETTER,2024-01-28 03:15:00,2024-01-28 04:55:00,2024-01-30 18:19:00,4.3,False
T104209,C010,A02,NEWSLETTER,2024-03-13 21:05:00,2024-03-13 23:03:00,2024-03-14 10:45:00,3.7,True
T104210,C011,A03,NEWSLETTER,2024-01-19 04:40:00,2024-01-19 05:57:00,2024-01-21 22:46:00,5.0,False
T104211,C012,A04,NEWSLETTER,2024-03-26 12:51:00,2024-03-26 14:12:00,2024-03-29 10:08:00,4.7,False
T104212,C013,A05,NEWSLETTER,2024-02-19 11:39:00,2024-02-19 12:09:00,2024-02-22 06:51:00,4.1,True
T104213,C014,A06,NEWSLETTER,2024-03-26 18:28:00,2024-03-26 20:09:00,2024-03-28 17:30:00,5.0,False
T104214,C015,A07,NEWSLETTER,2024-03-23 01:03:00,2024-03-23 02:37:00,2024-03-25 18:17:00,4.7,False
T104215,C016,A08,NEWSLETTER,2024-04-29 02:33:00,2024-04-29 03:27:00,2024-05-01 16:30:00,3.3,False
T104216,C017,A01,NEWSLETTER,2024-02-28 09:58:00,2024-02-28 11:23:00,2024-03-01 08:09:00,4.2,False
T104217,C018,A02,NEWSLETTER,2024-02-10 11:21:00,2024-02-10 13:15:00,2024-02-13 03:37:00,4.2,False
T104218,C019,A03,NEWSLETTER,2024-03-04 18:55:00,2024-03-04 20:08:00,2024-03-05 19:54:00,4.3,False
T104219,C020,A04,NEWSLETTER,2024-01-20 14:32:00,2024-01-20 14:58:00,2024-01-23 02:42:00,4.9,True
T104220,C021,A05,NEWSLETTER,2024-01-14 03:34:00,2024-01-14 04:15:00,2024-01-16 22:14:00,4.0,False
T104221,C022,A06,NEWSLETTER,2024-03-03 23:29:00,2024-03-03 23:53:00,2024-03-05 21:24:00,3.2,True
T104222,C023,A07,NEWSLETTER,2024-04-09 11:02:00,2024-04-09 11:43:00,2024-04-09 20:17:00,4.0,True
T104223,C024,A08,NEWSLETTER,2024-03-04 23:09:00,2024-03-05 00:56:00,2024-03-05 14:57:00,4.6,False
T104224,C025,A01,NEWSLETTER,2024-04-03 23:45:00,2024-04-04 00:10:00,2024-04-04 12:19:00,3.7,False
T104225,C026,A02,NEWSLETTER,2024-01-22 01:14:00,2024-01-22 03:01:00,2024-01-23 15:51:00,3.1,False
T104226,C027,A03,NEWSLETTER,2024-02-23 12:08:00,2024-02-23 12:44:00,2024-02-24 19:39:00,3.6,True
T104227,C028,A04,NEWSLETTER,2024-03-14 10:07:00,2024-03-14 11:08:00,2024-03-16 21:46:00,4.4,True
T104228,C029,A05,NEWSLETTER,2024-02-11 11:57:00,2024-02-11 13:01:00,2024-02-12 08:43:00,3.2,True
T104229,C030,A06,NEWSLETTER,2024-01-02 07:26:00,2024-01-02 07:43:00,2024-01-02 19:46:00,3.8,True
T104230,C031,A07,NEWSLETTER,2024-01-09 13:24:00,2024-01-09 13:48:00,2024-01-11 09:55:00,3.3,True
T104231,C032,A08,NEWSLETTER,2024-04-21 11:48:00,2024-04-21 12:26:00,2024-04-21 22:14:00,4.0,False
T104232,C033,A01,NEWSLETTER,2024-03-13 04:27:00,2024-03-13 04:37:00,2024-03-15 21:40:00,3.3,True
T104233,C034,A02,NEWSLETTER,2024-02-01 06:55:00,2024-02-01 08:26:00,2024-02-01 13:13:00,3.2,False
T104234,C035,A03,NEWSLETTER,2024-02-01 03:31:00,2024-02-01 04:37:00,2024-02-02 15:07:00,4.4,True
T104235,C036,A04,NEWSLETTER,2024-01-05 20:14:00,2024-01-05 21:55:00,2024-01-08 16:33:00,3.3,False
T104236,C037,A05,NEWSLETTER,2024-04-23 16:15:00,2024-04-23 17:58:00,2024-04-25 08:21:00,3.3,True
T104237,C038,A06,NEWSLETTER,2024-01-13 09:18:00,2024-01-13 10:01:00,2024-01-15 19:35:00,4.2,True
T104238,C039,A07,NEWSLETTER,2024-04-01 09:29:00,2024-04-01 11:07:00,2024-04-02 16:14:00,3.1,False
T104239,C040,A08,NEWSLETTER,2024-01-29 01:53:00,2024-01-29 02:03:00,2024-01-31 08:21:00,3.1,False
T104240,C041,A01,NEWSLETTER,2024-02-10 06:57:00,2024-02-10 07:50:00,2024-02-12 10:02:00,3.9,False
T104241,C042,A02,NEWSLETTER,2024-02-02 22:11:00,2024-02-02 23:31:00,2024-02-04 11:24:00,3.7,False
T104242,C043,A03,NEWSLETTER,2024-04-08 00:45:00,2024-04-08 01:42:00,2024-04-08 08:26:00,4.1,False
T104243,C044,A04,NEWSLETTER,2024-01-04 03:30:00,2024-01-04 04:59:00,2024-01-07 01:25:00,5.0,False
T104244,C045,A05,NEWSLETTER,2024-02-12 20:18:00,2024-02-12 22:01:00,2024-02-13 00:16:00,3.9,True
T104245,C046,A06,NEWSLETTER,2024-02-03 12:29:00,2024-02-03 13:21:00,2024-02-04 14:30:00,4.2,True
T104246,C047,A07,NEWSLETTER,2024-02-02 00:46:00,2024-02-02 01:21:00,2024-02-03 23:07:00,4.8,False
T104247,C048,A08,NEWSLETTER,2024-01-24 11:45:00,2024-01-24 12:56:00,2024-01-26 19:14:00,4.0,False
T104248,C049,A01,NEWSLETTER,2024-04-19 17:59:00,2024-04-19 19:43:00,2024-04-21 08:43:00,4.6,True
T104249,C050,A02,NEWSLETTER,2024-02-15 08:16:00,2024-02-15 10:14:00,2024-02-16 13:27:00,4.1,False
T104250,C051,A03,NEWSLETTER,2024-02-20 09:10:00,2024-02-20 10:48:00,2024-02-21 14:47:00,4.3,False
T104251,C052,A04,NEWSLETTER,2024-02-16 15:09:00,2024-02-16 15:40:00,2024-02-19 13:24:00,4.9,False
T104252,C053,A05,NEWSLETTER,2024-04-27 14:22:00,2024-04-27 14:49:00,2024-04-28 14:44:00,3.0,True
T104253,C054,A06,NEWSLETTER,2024-02-10 21:40:00,2024-02-10 22:50:00,2024-02-13 11:16:00,4.8,False
T104254,C055,A07,NEWSLETTER,2024-02-11 05:56:00,2024-02-11 06:46:00,2024-02-11 10:08:00,4.0,False
T104255,C056,A08,NEWSLETTER,2024-02-09 06:37:00,2024-02-09 07:51:00,2024-02-11 06:15:00,4.2,False
T104256,C057,A01,NEWSLETTER,2024-02-09 03:43:00,2024-02-09 05:34:00,2024-02-11 04:52:00,3.9,False
T104257,C058,A02,NEWSLETTER,2024-01-11 15:57:00,2024-01-11 17:04:00,2024-01-13 16:45:00,3.5,False
T104258,C059,A03,NEWSLETTER,2024-03-13 12:48:00,2024-03-13 13:32:00,2024-03-14 19:26:00,3.1,True
T104259,C060,A04,NEWSLETTER,2024-01-04 08:19:00,2024-01-04 10:03:00,2024-01-06 10:12:00,4.9,True
T104260,C061,A05,NEWSLETTER,2024-01-28 16:41:00,2024-01-28 17:35:00,2024-01-30 01:01:00,4.2,False
T104261,C062,A06,NEWSLETTER,2024-01-25 09:02:00,2024-01-25 10:15:00,2024-01-27 03:58:00,4.7,False
T104262,C063,A07,NEWSLETTER,2024-02-04 04:41:00,2024-02-04 04:59:00,2024-02-06 21:03:00,3.6,False
T104263,C064,A08,NEWSLETTER,2024-03-31 12:57:00,2024-03-31 13:59:00,2024-04-02 13:31:00,3.6,False
T104264,C065,A01,NEWSLETTER,2024-03-12 10:28:00,2024-03-12 11:20:00,2024-03-14 15:42:00,3.7,False
T104265,C066,A02,NEWSLETTER,2024-04-28 09:43:00,2024-04-28 10:00:00,2024-05-01 07:29:00,3.5,False
T104266,C067,A03,NEWSLETTER,2024-02-12 10:40:00,2024-02-12 11:07:00,2024-02-13 02:51:00,4.0,False
T104267,C068,A04,NEWSLETTER,2024-04-21 21:56:00,2024-04-21 23:21:00,2024-04-23 16:28:00,4.9,True
T104268,C069,A05,NEWSLETTER,2024-01-06 05:11:00,2024-01-06 05:35:00,2024-01-08 04:40:00,4.8,False
T104269,C070,A06,NEWSLETTER,2024-03-01 06:37:00,2024-03-01 06:55:00,2024-03-03 08:49:00,4.0,True
T104270,C071,A07,NEWSLETTER,2024-04-05 13:33:00,2024-04-05 13:42:00,2024-04-05 23:30:00,3.7,False
T104271,C072,A08,NEWSLETTER,2024-03-04 01:07:00,2024-03-04 01:13:00,2024-03-06 07:58:00,4.2,False
T104272,C073,A01,NEWSLETTER,2024-04-21 03:30:00,2024-04-21 04:23:00,2024-04-21 17:52:00,4.2,False
T104273,C074,A02,NEWSLETTER,2024-02-07 13:35:00,2024-02-07 14:35:00,2024-02-08 19:19:00,4.4,True
T104274,C075,A03,NEWSLETTER,2024-01-04 12:14:00,2024-01-04 13:30:00,2024-01-06 15:47:00,4.1,False
T104275,C076,A04,NEWSLETTER,2024-04-02 15:40:00,2024-04-02 16:49:00,2024-04-03 10:58:00,3.1,True
T104276,C077,A05,NEWSLETTER,2024-01-09 02:43:00,2024-01-09 03:48:00,2024-01-09 12:13:00,3.2,False
T104277,C078,A06,NEWSLETTER,2024-04-01 20:29:00,2024-04-01 22:28:00,2024-04-03 21:16:00,4.9,False
T104278,C079,A07,NEWSLETTER,2024-03-29 11:39:00,2024-03-29 12:11:00,2024-03-30 08:11:00,4.5,False
T104279,C080,A08,NEWSLETTER,2024-04-11 03:43:00,2024-04-11 05:09:00,2024-04-13 15:17:00,4.9,True
T104280,C081,A01,NEWSLETTER,2024-02-27 07:28:00,2024-02-27 07:40:00,2024-03-01 00:10:00,3.7,False
T104281,C082,A02,NEWSLETTER,2024-04-17 05:27:00,2024-04-17 07:09:00,2024-04-18 06:57:00,4.1,True
T104282,C083,A03,NEWSLETTER,2024-01-21 10:51:00,2024-01-21 11:36:00,2024-01-23 16:08:00,3.6,False
T104283,C084,A04,NEWSLETTER,2024-02-22 11:15:00,2024-02-22 11:58:00,2024-02-23 03:46:00,4.8,False
T104284,C085,A05,NEWSLETTER,2024-01-15 10:24:00,2024-01-15 10:42:00,2024-01-18 05:21:00,3.6,True
T104285,C086,A06,NEWSLETTER,2024-04-02 11:03:00,2024-04-02 12:05:00,2024-04-03 05:07:00,4.4,False
T104286,C087,A07,NEWSLETTER,2024-03-26 21:47:00,2024-03-26 22:36:00,2024-03-29 13:20:00,3.4,True
T104287,C088,A08,NEWSLETTER,2024-04-06 23:01:00,2024-04-07 00:57:00,2024-04-09 07:45:00,3.2,False
T104288,C089,A01,NEWSLETTER,2024-04-01 11:45:00,2024-04-01 12:08:00,2024-04-02 10:35:00,3.3,False
T104289,C090,A02,NEWSLETTER,2024-02-07 23:06:00,2024-02-07 23:57:00,2024-02-10 10:32:00,4.1,False
T104290,C091,A03,NEWSLETTER,2024-01-09 19:38:00,2024-01-09 21:26:00,2024-01-11 17:20:00,4.7,False
T104291,C092,A04,NEWSLETTER,2024-04-21 19:40:00,2024-04-21 21:17:00,2024-04-23 20:02:00,5.0,False
T104292,C093,A05,NEWSLETTER,2024-02-29 05:24:00,2024-02-29 06:56:00,2024-03-01 08:58:00,4.2,False
T104293,C094,A06,NEWSLETTER,2024-01-12 10:31:00,2024-01-12 11:35:00,2024-01-13 03:45:00,4.1,False
T104294,C095,A07,NEWSLETTER,2024-04-21 08:26:00,2024-04-21 10:11:00,2024-04-23 10:46:00,4.6,True
T104295,C096,A08,NEWSLETTER,2024-04-29 02:18:00,2024-04-29 02:47:00,2024-04-29 06:32:00,3.1,False
T104296,C097,A01,NEWSLETTER,2024-02-23 01:48:00,2024-02-23 03:25:00,2024-02-24 03:12:00,4.6,False
T104297,C098,A02,NEWSLETTER,2024-04-02 14:56:00,2024-04-02 16:06:00,2024-04-03 01:33:00,4.5,True
T104298,C099,A03,NEWSLETTER,2024-01-05 10:05:00,2024-01-05 10:48:00,2024-01-05 10:40:00,4.1,False
T104299,C100,A04,NEWSLETTER,2024-01-12 19:49:00,2024-01-12 20:17:00,2024-01-12 20:50:00,3.0,True
T104300,C101,A05,NEWSLETTER,2024-02-03 16:02:00,2024-02-03 17:06:00,2024-02-03 23:14:00,3.4,False
T104301,C102,A06,NEWSLETTER,2024-03-19 02:02:00,2024-03-19 02:05:00,2024-03-21 21:43:00,3.7,True
